city_id,industry_id,industry_name,industry_type,employment,output_billion,n_firms,avg_wage,location_quotient,national_share,local_share,industry_hhi
51,17,服务产业_3,service,12150,0.0014,221,5048.9,1.826,0.0146,0.0267,0.05895882
51,18,服务产业_4,service,18373,0.0011,726,5343.2,0.842,0.0479,0.0403,0.05895882
51,19,服务产业_5,service,14994,0.0005,84,4163.8,0.422,0.0779,0.0329,0.05895882
52,0,高科技_1,high_tech,14101,0.0007,84,7284.2,1.459,0.0178,0.026,0.05872757
52,1,高科技_2,high_tech,12104,0.0003,445,7148.2,0.258,0.0864,0.0223,0.05872757
52,2,高科技_3,high_tech,23163,0.001,282,8913.4,1.289,0.0332,0.0427,0.05872757
52,3,高科技_4,high_tech,16899,0.0011,96,7429.6,0.821,0.0379,0.0312,0.05872757
52,4,高科技_5,high_tech,18865,0.0009,121,7520.3,0.753,0.0462,0.0348,0.05872757
52,5,传统制造_1,traditional,34841,0.0033,232,4341.7,0.769,0.0836,0.0643,0.05872757
52,6,传统制造_2,traditional,34378,0.0035,279,4625.6,2.418,0.0262,0.0634,0.05872757
52,7,传统制造_3,traditional,31453,0.0018,851,4283.6,0.783,0.0741,0.058,0.05872757
52,8,传统制造_4,traditional,43864,0.0047,229,3150.6,1.76,0.046,0.0809,0.05872757
52,9,传统制造_5,traditional,48702,0.0029,323,3246.1,1.181,0.0761,0.0898,0.05872757
52,10,传统制造_6,traditional,43395,0.0024,287,3629.9,1.371,0.0584,0.08,0.05872757
52,11,传统制造_7,traditional,33795,0.0017,265,4195.7,0.988,0.0631,0.0623,0.05872757
52,12,传统制造_8,traditional,33331,0.0039,807,4811.8,1.24,0.0496,0.0615,0.05872757
52,13,传统制造_9,traditional,41005,0.001,715,4820.0,4.406,0.0172,0.0756,0.05872757
52,14,传统制造_10,traditional,28552,0.007,430,3487.8,2.281,0.0231,0.0527,0.05872757
52,15,服务产业_1,service,20676,0.0019,190,4591.5,1.263,0.0302,0.0381,0.05872757
52,16,服务产业_2,service,17349,0.0006,252,4640.8,0.353,0.0906,0.032,0.05872757
52,17,服务产业_3,service,13471,0.0004,69,5239.7,1.701,0.0146,0.0248,0.05872757
52,18,服务产业_4,service,15504,0.0011,91,5287.2,0.597,0.0479,0.0286,0.05872757
52,19,服务产业_5,service,16753,0.0012,127,4332.3,0.396,0.0779,0.0309,0.05872757
53,0,高科技_1,high_tech,46205,0.0024,264,7465.4,2.395,0.0178,0.0427,0.05605685
53,1,高科技_2,high_tech,51476,0.0053,329,7086.5,0.55,0.0864,0.0475,0.05605685
53,2,高科技_3,high_tech,43215,0.0018,1805,8827.1,1.204,0.0332,0.0399,0.05605685
53,3,高科技_4,high_tech,33623,0.0034,193,9034.0,0.818,0.0379,0.0311,0.05605685
53,4,高科技_5,high_tech,43940,0.0025,419,7551.7,0.878,0.0462,0.0406,0.05605685
53,5,传统制造_1,traditional,64966,0.0075,654,4906.5,0.718,0.0836,0.06,0.05605685
53,6,传统制造_2,traditional,61000,0.0019,1403,4547.1,2.149,0.0262,0.0563,0.05605685
53,7,传统制造_3,traditional,94075,0.0049,2675,3264.1,1.172,0.0741,0.0869,0.05605685
53,8,传统制造_4,traditional,78347,0.0103,1403,5137.5,1.574,0.046,0.0724,0.05605685
53,9,传统制造_5,traditional,46002,0.0058,284,4571.4,0.558,0.0761,0.0425,0.05605685
53,10,传统制造_6,traditional,25918,0.0015,254,4955.6,0.41,0.0584,0.0239,0.05605685
53,11,传统制造_7,traditional,73732,0.0115,3000,4813.9,1.08,0.0631,0.0681,0.05605685
53,12,传统制造_8,traditional,66423,0.0022,844,4405.5,1.237,0.0496,0.0613,0.05605685
53,13,传统制造_9,traditional,76401,0.0017,539,3472.3,4.111,0.0172,0.0706,0.05605685
53,14,传统制造_10,traditional,79730,0.0031,496,4276.3,3.189,0.0231,0.0736,0.05605685
53,15,服务产业_1,service,38972,0.0097,400,5287.5,1.192,0.0302,0.036,0.05605685
53,16,服务产业_2,service,31465,0.0034,413,4259.7,0.321,0.0906,0.0291,0.05605685
53,17,服务产业_3,service,48590,0.0036,349,5444.1,3.073,0.0146,0.0449,0.05605685
53,18,服务产业_4,service,27712,0.0011,271,5852.9,0.534,0.0479,0.0256,0.05605685
53,19,服务产业_5,service,50989,0.0039,292,5925.0,0.604,0.0779,0.0471,0.05605685
54,0,高科技_1,high_tech,152907,0.0073,1234,7589.7,3.266,0.0178,0.0582,0.053651199999999996
54,1,高科技_2,high_tech,114557,0.0042,679,7933.9,0.504,0.0864,0.0436,0.053651199999999996
54,2,高科技_3,high_tech,151668,0.0028,1998,8738.8,1.741,0.0332,0.0577,0.053651199999999996
54,3,高科技_4,high_tech,142490,0.011,2323,8625.6,1.429,0.0379,0.0542,0.053651199999999996
54,4,高科技_5,high_tech,87181,0.004,3752,6957.7,0.718,0.0462,0.0332,0.053651199999999996
54,5,传统制造_1,traditional,150117,0.0115,956,4029.4,0.684,0.0836,0.0571,0.053651199999999996
54,6,传统制造_2,traditional,199715,0.0148,7712,5016.2,2.899,0.0262,0.076,0.053651199999999996
54,7,传统制造_3,traditional,109265,0.0163,579,3365.8,0.561,0.0741,0.0416,0.053651199999999996
54,8,传统制造_4,traditional,163153,0.0169,817,5080.8,1.351,0.046,0.0621,0.053651199999999996
54,9,传统制造_5,traditional,163438,0.0077,4322,4505.5,0.818,0.0761,0.0622,0.053651199999999996
54,10,传统制造_6,traditional,133771,0.0176,1094,3831.9,0.872,0.0584,0.0509,0.053651199999999996
54,11,传统制造_7,traditional,130825,0.02,932,4764.6,0.79,0.0631,0.0498,0.053651199999999996
54,12,传统制造_8,traditional,134711,0.0095,2266,4371.8,1.034,0.0496,0.0513,0.053651199999999996
54,13,传统制造_9,traditional,161492,0.0471,3748,3362.6,3.581,0.0172,0.0615,0.053651199999999996
54,14,传统制造_10,traditional,183313,0.0192,1339,5191.6,3.022,0.0231,0.0698,0.053651199999999996
54,15,服务产业_1,service,96965,0.0124,1095,5130.9,1.223,0.0302,0.0369,0.053651199999999996
54,16,服务产业_2,service,56109,0.0026,499,5939.7,0.236,0.0906,0.0214,0.053651199999999996
54,17,服务产业_3,service,112656,0.0025,1903,5204.3,2.936,0.0146,0.0429,0.053651199999999996
54,18,服务产业_4,service,106253,0.0041,726,4396.5,0.844,0.0479,0.0404,0.053651199999999996
54,19,服务产业_5,service,76819,0.0057,612,4708.4,0.375,0.0779,0.0292,0.053651199999999996
55,0,高科技_1,high_tech,80494,0.0045,524,7605.5,2.962,0.0178,0.0528,0.05467836
55,1,高科技_2,high_tech,53164,0.0029,677,6541.9,0.403,0.0864,0.0349,0.05467836
55,2,高科技_3,high_tech,71832,0.0165,403,7977.8,1.421,0.0332,0.0471,0.05467836
55,3,高科技_4,high_tech,55118,0.006,2576,6583.0,0.953,0.0379,0.0361,0.05467836
55,4,高科技_5,high_tech,51439,0.0027,324,6718.8,0.73,0.0462,0.0337,0.05467836
55,5,传统制造_1,traditional,97982,0.0059,2002,4604.4,0.769,0.0836,0.0643,0.05467836
55,6,传统制造_2,traditional,81815,0.0074,1000,3308.1,2.047,0.0262,0.0537,0.05467836
55,7,传统制造_3,traditional,78917,0.0079,979,3988.0,0.698,0.0741,0.0518,0.05467836
55,8,传统制造_4,traditional,109764,0.0046,772,4352.6,1.566,0.046,0.072,0.05467836
55,9,传统制造_5,traditional,57422,0.0061,315,4881.5,0.495,0.0761,0.0377,0.05467836
55,10,传统制造_6,traditional,91866,0.008,667,5019.3,1.032,0.0584,0.0602,0.05467836
55,11,传统制造_7,traditional,71153,0.0031,525,3486.5,0.74,0.0631,0.0467,0.05467836
55,12,传统制造_8,traditional,122843,0.0133,667,5082.0,1.625,0.0496,0.0806,0.05467836
55,13,传统制造_9,traditional,106608,0.004,1259,4952.7,4.074,0.0172,0.0699,0.05467836
55,14,传统制造_10,traditional,113319,0.0018,1362,4628.7,3.219,0.0231,0.0743,0.05467836
55,15,服务产业_1,service,53021,0.0064,414,5046.1,1.152,0.0302,0.0348,0.05467836
55,16,服务产业_2,service,58512,0.0032,467,5083.8,0.424,0.0906,0.0384,0.05467836
55,17,服务产业_3,service,53194,0.0077,1296,4592.5,2.389,0.0146,0.0349,0.05467836
55,18,服务产业_4,service,43418,0.0055,416,4941.8,0.594,0.0479,0.0285,0.05467836
55,19,服务产业_5,service,72907,0.0071,904,5520.0,0.614,0.0779,0.0478,0.05467836
56,0,高科技_1,high_tech,6881,0.0004,66,7728.1,1.568,0.0178,0.0279,0.05596540999999999
56,1,高科技_2,high_tech,9131,0.0003,380,8364.5,0.429,0.0864,0.0371,0.05596540999999999
56,2,高科技_3,high_tech,5323,0.0002,92,7546.8,0.652,0.0332,0.0216,0.05596540999999999
56,3,高科技_4,high_tech,11344,0.001,101,8040.2,1.214,0.0379,0.0461,0.05596540999999999
56,4,高科技_5,high_tech,10859,0.0006,370,6877.9,0.955,0.0462,0.0441,0.05596540999999999
56,5,传统制造_1,traditional,16349,0.0012,125,3709.5,0.794,0.0836,0.0664,0.05596540999999999
56,6,传统制造_2,traditional,16947,0.0014,85,3065.6,2.625,0.0262,0.0688,0.05596540999999999
56,7,传统制造_3,traditional,13908,0.0009,385,4041.2,0.762,0.0741,0.0565,0.05596540999999999
56,8,传统制造_4,traditional,17433,0.0023,126,3170.4,1.54,0.046,0.0708,0.05596540999999999
56,9,传统制造_5,traditional,13730,0.0007,116,3712.1,0.733,0.0761,0.0558,0.05596540999999999
56,10,传统制造_6,traditional,14980,0.0011,80,3092.9,1.042,0.0584,0.0608,0.05596540999999999
56,11,传统制造_7,traditional,14058,0.0014,364,3812.7,0.905,0.0631,0.0571,0.05596540999999999
56,12,传统制造_8,traditional,20071,0.0016,119,3605.0,1.644,0.0496,0.0815,0.05596540999999999
56,13,传统制造_9,traditional,19358,0.0023,483,3529.2,4.58,0.0172,0.0786,0.05596540999999999
56,14,传统制造_10,traditional,12464,0.0014,122,3423.3,2.192,0.0231,0.0506,0.05596540999999999
56,15,服务产业_1,service,8860,0.0008,65,4440.6,1.192,0.0302,0.036,0.05596540999999999
56,16,服务产业_2,service,5315,0.0002,32,5670.0,0.238,0.0906,0.0216,0.05596540999999999
56,17,服务产业_3,service,9716,0.0008,82,4119.7,2.701,0.0146,0.0395,0.05596540999999999
56,18,服务产业_4,service,9248,0.0005,80,4248.2,0.784,0.0479,0.0376,0.05596540999999999
56,19,服务产业_5,service,10280,0.0006,58,5761.0,0.536,0.0779,0.0417,0.05596540999999999
57,0,高科技_1,high_tech,27840,0.0032,594,6262.6,2.261,0.0178,0.0403,0.05851685
57,1,高科技_2,high_tech,18187,0.0017,717,6425.5,0.305,0.0864,0.0263,0.05851685
57,2,高科技_3,high_tech,18225,0.0016,218,7491.8,0.796,0.0332,0.0264,0.05851685
57,3,高科技_4,high_tech,36003,0.0025,216,8914.1,1.373,0.0379,0.0521,0.05851685
57,4,高科技_5,high_tech,18212,0.0006,142,6709.5,0.57,0.0462,0.0264,0.05851685
57,5,传统制造_1,traditional,51585,0.0038,1717,4926.2,0.893,0.0836,0.0747,0.05851685
57,6,传统制造_2,traditional,54184,0.0096,417,3973.4,2.991,0.0262,0.0784,0.05851685
57,7,传统制造_3,traditional,47669,0.0007,476,4917.6,0.931,0.0741,0.069,0.05851685
57,8,传统制造_4,traditional,48390,0.0027,667,4399.4,1.524,0.046,0.07,0.05851685
57,9,传统制造_5,traditional,45746,0.0045,372,4614.2,0.87,0.0761,0.0662,0.05851685
57,10,传统制造_6,traditional,32792,0.0039,183,4615.0,0.813,0.0584,0.0475,0.05851685
57,11,传统制造_7,traditional,54759,0.0068,859,4831.5,1.257,0.0631,0.0792,0.05851685
57,12,传统制造_8,traditional,41071,0.0042,243,3205.1,1.199,0.0496,0.0594,0.05851685
57,13,传统制造_9,traditional,52610,0.0034,331,4072.5,4.436,0.0172,0.0761,0.05851685
57,14,传统制造_10,traditional,44896,0.0033,1400,3651.1,2.814,0.0231,0.065,0.05851685
57,15,服务产业_1,service,22430,0.002,230,5277.5,1.075,0.0302,0.0325,0.05851685
57,16,服务产业_2,service,21394,0.0016,199,5775.9,0.342,0.0906,0.031,0.05851685
57,17,服务产业_3,service,17694,0.0007,237,4987.6,1.753,0.0146,0.0256,0.05851685
57,18,服务产业_4,service,23995,0.0039,140,5448.0,0.725,0.0479,0.0347,0.05851685
57,19,服务产业_5,service,13342,0.0005,128,5371.0,0.248,0.0779,0.0193,0.05851685
58,0,高科技_1,high_tech,28135,0.0015,519,8927.8,1.635,0.0178,0.0291,0.05817176
58,1,高科技_2,high_tech,32998,0.0014,641,8140.6,0.395,0.0864,0.0342,0.05817176
58,2,高科技_3,high_tech,31169,0.0011,482,8525.1,0.974,0.0332,0.0323,0.05817176
58,3,高科技_4,high_tech,16461,0.0017,83,6446.5,0.449,0.0379,0.0171,0.05817176
58,4,高科技_5,high_tech,56420,0.0035,765,7964.0,1.265,0.0462,0.0584,0.05817176
58,5,传统制造_1,traditional,60118,0.0051,817,4448.0,0.745,0.0836,0.0623,0.05817176
58,6,传统制造_2,traditional,63508,0.0023,549,3152.6,2.509,0.0262,0.0658,0.05817176
58,7,传统制造_3,traditional,73836,0.0044,481,4183.3,1.032,0.0741,0.0765,0.05817176
58,8,传统制造_4,traditional,83790,0.0039,961,3823.8,1.888,0.046,0.0868,0.05817176
58,9,传统制造_5,traditional,50376,0.0063,596,3994.1,0.686,0.0761,0.0522,0.05817176
58,10,传统制造_6,traditional,70295,0.0065,935,4372.8,1.247,0.0584,0.0728,0.05817176
58,11,传统制造_7,traditional,49651,0.0068,446,4418.0,0.816,0.0631,0.0514,0.05817176
58,12,传统制造_8,traditional,69981,0.0112,2486,3815.1,1.462,0.0496,0.0725,0.05817176
58,13,传统制造_9,traditional,69437,0.0048,575,4319.7,4.19,0.0172,0.0719,0.05817176
58,14,传统制造_10,traditional,59397,0.0043,747,4277.5,2.665,0.0231,0.0615,0.05817176
58,15,服务产业_1,service,33691,0.0021,333,4952.4,1.156,0.0302,0.0349,0.05817176
58,16,服务产业_2,service,33837,0.003,248,4927.0,0.387,0.0906,0.035,0.05817176
58,17,服务产业_3,service,31183,0.0039,195,4451.8,2.212,0.0146,0.0323,0.05817176
58,18,服务产业_4,service,30204,0.0017,740,4305.8,0.653,0.0479,0.0313,0.05817176
58,19,服务产业_5,service,20975,0.0015,210,5579.7,0.279,0.0779,0.0217,0.05817176
59,0,高科技_1,high_tech,86340,0.0036,860,8613.0,1.618,0.0178,0.0288,0.055575679999999995
59,1,高科技_2,high_tech,144383,0.006,2963,7206.9,0.558,0.0864,0.0482,0.055575679999999995
59,2,高科技_3,high_tech,155479,0.0137,2744,8149.9,1.566,0.0332,0.0519,0.055575679999999995
59,3,高科技_4,high_tech,65892,0.0024,767,7550.2,0.58,0.0379,0.022,0.055575679999999995
59,4,高科技_5,high_tech,133583,0.0051,1439,9349.0,0.966,0.0462,0.0446,0.055575679999999995
59,5,传统制造_1,traditional,204528,0.0217,1311,4012.6,0.817,0.0836,0.0683,0.055575679999999995
59,6,传统制造_2,traditional,249168,0.0261,1506,5029.9,3.174,0.0262,0.0832,0.055575679999999995
59,7,传统制造_3,traditional,169839,0.007,1397,4297.1,0.765,0.0741,0.0567,0.055575679999999995
59,8,传统制造_4,traditional,234456,0.0115,1352,3353.5,1.704,0.046,0.0783,0.055575679999999995
59,9,传统制造_5,traditional,190662,0.0186,1483,4452.4,0.837,0.0761,0.0637,0.055575679999999995
59,10,传统制造_6,traditional,173642,0.014,917,3336.4,0.993,0.0584,0.058,0.055575679999999995
59,11,传统制造_7,traditional,157273,0.006,1266,3896.7,0.833,0.0631,0.0525,0.055575679999999995
59,12,传统制造_8,traditional,203043,0.0178,2970,5232.7,1.368,0.0496,0.0678,0.055575679999999995
59,13,传统制造_9,traditional,141556,0.0112,801,4489.4,2.755,0.0172,0.0473,0.055575679999999995
59,14,传统制造_10,traditional,144346,0.014,876,3892.1,2.088,0.0231,0.0482,0.055575679999999995
59,15,服务产业_1,service,120720,0.0108,726,4929.3,1.336,0.0302,0.0403,0.055575679999999995
59,16,服务产业_2,service,153289,0.0093,1246,5737.7,0.565,0.0906,0.0512,0.055575679999999995
59,17,服务产业_3,service,67669,0.0067,700,5929.5,1.548,0.0146,0.0226,0.055575679999999995
59,18,服务产业_4,service,85660,0.0066,667,4988.5,0.597,0.0479,0.0286,0.055575679999999995
59,19,服务产业_5,service,112541,0.007,697,6021.5,0.482,0.0779,0.0376,0.055575679999999995
60,0,高科技_1,high_tech,24875,0.0014,152,8661.8,2.627,0.0178,0.0468,0.059397769999999996
60,1,高科技_2,high_tech,11976,0.0003,125,7154.5,0.261,0.0864,0.0225,0.059397769999999996
60,2,高科技_3,high_tech,10668,0.0006,114,6504.3,0.606,0.0332,0.0201,0.059397769999999996
60,3,高科技_4,high_tech,24927,0.0033,211,7085.8,1.236,0.0379,0.0469,0.059397769999999996
60,4,高科技_5,high_tech,17779,0.0007,114,6937.5,0.724,0.0462,0.0335,0.059397769999999996
60,5,传统制造_1,traditional,35504,0.0078,696,4473.1,0.8,0.0836,0.0668,0.059397769999999996
60,6,传统制造_2,traditional,24053,0.0031,127,4028.7,1.727,0.0262,0.0453,0.059397769999999996
60,7,传统制造_3,traditional,44064,0.0012,929,3912.2,1.119,0.0741,0.0829,0.059397769999999996
60,8,传统制造_4,traditional,38612,0.0063,700,3750.1,1.581,0.046,0.0727,0.059397769999999996
60,9,传统制造_5,traditional,30123,0.0021,1038,4471.1,0.745,0.0761,0.0567,0.059397769999999996
60,10,传统制造_6,traditional,48242,0.0031,412,4568.2,1.555,0.0584,0.0908,0.059397769999999996
60,11,传统制造_7,traditional,24759,0.0042,362,4278.2,0.739,0.0631,0.0466,0.059397769999999996
60,12,传统制造_8,traditional,31799,0.0025,933,3635.1,1.207,0.0496,0.0599,0.059397769999999996
60,13,传统制造_9,traditional,40761,0.0034,359,3193.3,4.47,0.0172,0.0767,0.059397769999999996
60,14,传统制造_10,traditional,41894,0.0055,235,4061.0,3.415,0.0231,0.0789,0.059397769999999996
60,15,服务产业_1,service,9326,0.0013,64,4430.6,0.582,0.0302,0.0176,0.059397769999999996
60,16,服务产业_2,service,13827,0.001,132,5369.6,0.287,0.0906,0.026,0.059397769999999996
60,17,服务产业_3,service,17656,0.0009,389,4497.0,2.276,0.0146,0.0332,0.059397769999999996
60,18,服务产业_4,service,20362,0.0018,805,5783.7,0.8,0.0479,0.0383,0.059397769999999996
60,19,服务产业_5,service,20049,0.0029,150,4440.0,0.484,0.0779,0.0377,0.059397769999999996
61,0,高科技_1,high_tech,26647,0.0016,199,6241.2,2.351,0.0178,0.0419,0.05914015
61,1,高科技_2,high_tech,12471,0.0005,356,6139.2,0.227,0.0864,0.0196,0.05914015
61,2,高科技_3,high_tech,33907,0.0018,195,6689.8,1.608,0.0332,0.0533,0.05914015
61,3,高科技_4,high_tech,26077,0.0015,187,6485.1,1.081,0.0379,0.041,0.05914015
61,4,高科技_5,high_tech,29362,0.0011,313,8745.0,1.0,0.0462,0.0462,0.05914015
61,5,传统制造_1,traditional,25902,0.0052,516,4276.1,0.487,0.0836,0.0407,0.05914015
61,6,传统制造_2,traditional,57215,0.0056,290,3065.7,3.432,0.0262,0.09,0.05914015
61,7,传统制造_3,traditional,62486,0.007,348,4313.4,1.326,0.0741,0.0983,0.05914015
61,8,传统制造_4,traditional,42924,0.0032,271,3433.9,1.469,0.046,0.0675,0.05914015
61,9,传统制造_5,traditional,37852,0.0027,266,3346.4,0.782,0.0761,0.0595,0.05914015
61,10,传统制造_6,traditional,22579,0.0019,865,3246.8,0.608,0.0584,0.0355,0.05914015
61,11,传统制造_7,traditional,32772,0.0047,186,3128.7,0.817,0.0631,0.0515,0.05914015
61,12,传统制造_8,traditional,51661,0.0051,884,3519.0,1.639,0.0496,0.0812,0.05914015
61,13,传统制造_9,traditional,43966,0.0013,275,3655.3,4.028,0.0172,0.0691,0.05914015
61,14,传统制造_10,traditional,30826,0.0008,165,4625.2,2.1,0.0231,0.0485,0.05914015
61,15,服务产业_1,service,27515,0.0041,224,5877.5,1.433,0.0302,0.0433,0.05914015
61,16,服务产业_2,service,16587,0.0015,95,5205.2,0.288,0.0906,0.0261,0.05914015
61,17,服务产业_3,service,12552,0.001,67,4780.7,1.352,0.0146,0.0197,0.05914015
61,18,服务产业_4,service,20143,0.001,111,4588.1,0.661,0.0479,0.0317,0.05914015
61,19,服务产业_5,service,22460,0.0022,117,4116.5,0.453,0.0779,0.0353,0.05914015
62,0,高科技_1,high_tech,10048,0.0025,66,6631.1,1.475,0.0178,0.0263,0.05689579000000001
62,1,高科技_2,high_tech,15396,0.0047,81,6052.5,0.466,0.0864,0.0403,0.05689579000000001
62,2,高科技_3,high_tech,13377,0.0006,223,7282.2,1.056,0.0332,0.035,0.05689579000000001
62,3,高科技_4,high_tech,19937,0.0006,117,8163.7,1.374,0.0379,0.0522,0.05689579000000001
62,4,高科技_5,high_tech,14621,0.0026,104,8662.3,0.828,0.0462,0.0383,0.05689579000000001
62,5,传统制造_1,traditional,28788,0.0022,654,4245.8,0.901,0.0836,0.0753,0.05689579000000001
62,6,传统制造_2,traditional,23889,0.0016,284,4114.7,2.384,0.0262,0.0625,0.05689579000000001
62,7,传统制造_3,traditional,27838,0.0017,297,4760.7,0.982,0.0741,0.0728,0.05689579000000001
62,8,传统制造_4,traditional,28687,0.0015,157,3310.9,1.633,0.046,0.075,0.05689579000000001
62,9,传统制造_5,traditional,24346,0.0021,122,3886.9,0.837,0.0761,0.0637,0.05689579000000001
62,10,传统制造_6,traditional,23938,0.0034,263,3497.6,1.073,0.0584,0.0626,0.05689579000000001
62,11,传统制造_7,traditional,21976,0.0007,164,4493.0,0.912,0.0631,0.0575,0.05689579000000001
62,12,传统制造_8,traditional,25804,0.0018,175,4705.2,1.362,0.0496,0.0675,0.05689579000000001
62,13,传统制造_9,traditional,22780,0.0023,134,3093.5,3.472,0.0172,0.0596,0.05689579000000001
62,14,传统制造_10,traditional,27734,0.0035,166,4660.2,3.142,0.0231,0.0726,0.05689579000000001
62,15,服务产业_1,service,8824,0.0007,105,4126.0,0.765,0.0302,0.0231,0.05689579000000001
62,16,服务产业_2,service,10661,0.001,241,4285.3,0.308,0.0906,0.0279,0.05689579000000001
62,17,服务产业_3,service,8397,0.0004,100,4223.2,1.504,0.0146,0.022,0.05689579000000001
62,18,服务产业_4,service,14144,0.0011,599,5707.2,0.772,0.0479,0.037,0.05689579000000001
62,19,服务产业_5,service,11066,0.0008,55,4912.5,0.371,0.0779,0.0289,0.05689579000000001
63,0,高科技_1,high_tech,6764,0.0003,153,6062.6,1.864,0.0178,0.0332,0.06128130999999999
63,1,高科技_2,high_tech,5785,0.0011,228,8666.6,0.329,0.0864,0.0284,0.06128130999999999
63,2,高科技_3,high_tech,7354,0.0015,39,6426.3,1.089,0.0332,0.0361,0.06128130999999999
63,3,高科技_4,high_tech,8669,0.0005,86,7673.9,1.122,0.0379,0.0426,0.06128130999999999
63,4,高科技_5,high_tech,9154,0.0011,49,8575.5,0.973,0.0462,0.0449,0.06128130999999999
63,5,传统制造_1,traditional,8482,0.0012,48,3027.8,0.498,0.0836,0.0416,0.06128130999999999
63,6,传统制造_2,traditional,11298,0.0018,214,4536.4,2.116,0.0262,0.0555,0.06128130999999999
63,7,传统制造_3,traditional,16753,0.0013,773,4181.2,1.11,0.0741,0.0822,0.06128130999999999
63,8,传统制造_4,traditional,13305,0.0009,86,4091.0,1.421,0.046,0.0653,0.06128130999999999
63,9,传统制造_5,traditional,8920,0.0012,65,4063.4,0.576,0.0761,0.0438,0.06128130999999999
63,10,传统制造_6,traditional,17536,0.0024,477,4200.3,1.475,0.0584,0.0861,0.06128130999999999
63,11,传统制造_7,traditional,16928,0.0012,416,4156.3,1.318,0.0631,0.0831,0.06128130999999999
63,12,传统制造_8,traditional,10759,0.0015,124,4070.7,1.065,0.0496,0.0528,0.06128130999999999
63,13,传统制造_9,traditional,10788,0.0007,265,3471.8,3.086,0.0172,0.053,0.06128130999999999
63,14,传统制造_10,traditional,22499,0.0026,164,4708.6,4.784,0.0231,0.1105,0.06128130999999999
63,15,服务产业_1,service,4540,0.0004,35,5662.3,0.738,0.0302,0.0223,0.06128130999999999
63,16,服务产业_2,service,7682,0.0003,74,5036.4,0.416,0.0906,0.0377,0.06128130999999999
63,17,服务产业_3,service,8165,0.0006,61,4914.9,2.745,0.0146,0.0401,0.06128130999999999
63,18,服务产业_4,service,3752,0.0002,142,4382.4,0.385,0.0479,0.0184,0.06128130999999999
63,19,服务产业_5,service,4548,0.0003,45,4871.0,0.287,0.0779,0.0223,0.06128130999999999
64,0,高科技_1,high_tech,48987,0.0057,1244,9237.5,2.721,0.0178,0.0485,0.05500073
64,1,高科技_2,high_tech,36809,0.0032,219,7012.4,0.422,0.0864,0.0364,0.05500073
64,2,高科技_3,high_tech,28543,0.0041,217,7573.8,0.852,0.0332,0.0283,0.05500073
64,3,高科技_4,high_tech,59420,0.0048,463,8347.4,1.55,0.0379,0.0588,0.05500073
64,4,高科技_5,high_tech,33775,0.0034,242,9466.7,0.724,0.0462,0.0334,0.05500073
64,5,传统制造_1,traditional,50444,0.0048,315,5089.1,0.598,0.0836,0.0499,0.05500073
64,6,传统制造_2,traditional,68736,0.0028,806,4094.7,2.595,0.0262,0.068,0.05500073
64,7,传统制造_3,traditional,57071,0.0024,295,3321.7,0.762,0.0741,0.0565,0.05500073
64,8,传统制造_4,traditional,57053,0.0023,343,3232.2,1.229,0.046,0.0565,0.05500073
64,9,传统制造_5,traditional,67351,0.005,660,3999.8,0.876,0.0761,0.0667,0.05500073
64,10,传统制造_6,traditional,59408,0.0039,358,3456.7,1.007,0.0584,0.0588,0.05500073
64,11,传统制造_7,traditional,45453,0.0023,230,3289.9,0.714,0.0631,0.045,0.05500073
64,12,传统制造_8,traditional,75802,0.0091,898,4180.5,1.514,0.0496,0.075,0.05500073
64,13,传统制造_9,traditional,79993,0.0041,1492,4676.9,4.614,0.0172,0.0792,0.05500073
64,14,传统制造_10,traditional,64767,0.0057,553,4323.6,2.777,0.0231,0.0641,0.05500073
64,15,服务产业_1,service,42608,0.0027,226,5853.8,1.397,0.0302,0.0422,0.05500073
64,16,服务产业_2,service,33486,0.0034,916,5754.7,0.366,0.0906,0.0332,0.05500073
64,17,服务产业_3,service,19274,0.0018,310,4815.1,1.307,0.0146,0.0191,0.05500073
64,18,服务产业_4,service,45156,0.0024,571,5235.1,0.933,0.0479,0.0447,0.05500073
64,19,服务产业_5,service,35974,0.0033,330,5479.4,0.457,0.0779,0.0356,0.05500073
65,0,高科技_1,high_tech,196231,0.0121,5170,6889.3,3.884,0.0178,0.0692,0.053795739999999995
65,1,高科技_2,high_tech,104897,0.0154,1673,8429.8,0.428,0.0864,0.037,0.053795739999999995
65,2,高科技_3,high_tech,110480,0.0087,716,8695.4,1.175,0.0332,0.039,0.053795739999999995
65,3,高科技_4,high_tech,152489,0.0213,1333,7279.5,1.417,0.0379,0.0538,0.053795739999999995
65,4,高科技_5,high_tech,108592,0.0067,1657,7420.8,0.829,0.0462,0.0383,0.053795739999999995
65,5,传统制造_1,traditional,176792,0.0176,4749,4379.4,0.746,0.0836,0.0624,0.053795739999999995
65,6,传统制造_2,traditional,152875,0.0129,1505,4425.7,2.057,0.0262,0.0539,0.053795739999999995
65,7,传统制造_3,traditional,147999,0.0039,2011,5072.9,0.704,0.0741,0.0522,0.053795739999999995
65,8,传统制造_4,traditional,213927,0.0077,1173,3526.6,1.641,0.046,0.0754,0.053795739999999995
65,9,传统制造_5,traditional,124156,0.01,816,4773.4,0.576,0.0761,0.0438,0.053795739999999995
65,10,传统制造_6,traditional,146941,0.0191,2103,4438.6,0.888,0.0584,0.0518,0.053795739999999995
